code_module,code_presentation,id_student,gender,region,highest_education,num_of_prev_attempts,studied_credits,disability,final_result,imd_band_numeric,age_0-35,age_35-55,age_55<=,weighted_grade,pass_rate,exam_taken,exam_score_filled,date,sum_click,withdrawn
AAA,2013J,345357,M,Yorkshire Region,A Level or Equivalent,0,60,N,Distinction,35.0,True,False,False,18.75,1.0,0.0,0.0,121.63965808192036,3.5957398386128694,0
AAA,2013J,346025,M,East Anglian Region,A Level or Equivalent,0,120,N,Pass,55.0,True,False,False,21.25,1.0,0.0,0.0,99.14660527026865,2.698876326918286,0
AAA,2013J,346843,F,Scotland,HE Qualification,0,120,N,Fail,55.0,False,True,False,7.983246575342466,0.8717808219178081,0.0,0.0,25.704481792717086,4.529411764705882,0
AAA,2013J,350188,M,North Western Region,HE Qualification,0,60,N,Pass,85.0,False,True,False,75.0,1.0,0.0,0.0,103.1708997949419,2.7719854484696587,0
AAA,2013J,354858,M,South Region,HE Qualification,0,120,N,Withdrawn,95.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,0,60,N,Fail,15.0,True,False,False,0.0,0.6,0.0,0.0,80.17544283413848,1.945330112721417,0
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,0,60,N,Fail,75.0,False,True,False,0.0,0.8,0.0,0.0,83.62112643577983,4.698744446788372,0
AAA,2013J,365244,F,London Region,A Level or Equivalent,0,120,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,101.07609896982744,2.404030188608215,0
AAA,2013J,365642,M,East Anglian Region,Lower Than A Level,0,60,N,Pass,15.0,False,True,False,0.0,1.0,0.0,0.0,110.10243490373378,2.432018147548572,0
AAA,2013J,366483,M,South West Region,HE Qualification,0,60,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,94.74966414425162,3.5517031397706926,0
AAA,2013J,368194,F,South West Region,A Level or Equivalent,0,120,Y,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,126.92961740855763,3.039917615596963,0
AAA,2013J,368824,M,Wales,HE Qualification,0,120,N,Fail,55.0,False,True,False,0.0,0.8,0.0,0.0,140.90498917748917,2.121333974667308,0
AAA,2013J,368963,M,Yorkshire Region,Lower Than A Level,0,180,N,Pass,5.0,True,False,False,7.25,1.0,0.0,0.0,71.61628483835005,3.11123745819398,0
AAA,2013J,376439,M,North Region,HE Qualification,0,60,N,Distinction,47.115494568324756,True,False,False,10.75,1.0,0.0,0.0,99.64060567648866,2.984657226771304,0
AAA,2013J,376581,F,South Region,A Level or Equivalent,0,60,N,Pass,85.0,False,True,False,21.5,1.0,0.0,0.0,128.87981156098803,4.235708409237821,0
AAA,2013J,380953,M,East Midlands Region,A Level or Equivalent,0,60,N,Pass,85.0,True,False,False,18.25,1.0,0.0,0.0,110.58131056515077,2.985726724592704,0
AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,0,120,N,Pass,95.0,True,False,False,18.5,1.0,0.0,0.0,92.38037562627392,2.5298464824531006,0
AAA,2013J,386924,M,Ireland,Lower Than A Level,0,120,N,Pass,47.115494568324756,True,False,False,59.0,1.0,0.0,0.0,114.99815077395722,1.5785477962897319,0
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,0,120,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,87.68762647262648,2.689380506880507,0
AAA,2013J,388722,F,London Region,Lower Than A Level,0,60,N,Pass,85.0,False,True,False,0.0,1.0,0.0,0.0,95.68572047708203,2.9633230185146657,0
AAA,2013J,388885,M,South West Region,A Level or Equivalent,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,112.76436978746301,3.6452784503631963,0
AAA,2013J,390890,M,Scotland,A Level or Equivalent,0,90,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,0,120,N,Fail,75.0,True,False,False,0.0,0.6,0.0,0.0,77.40614243912115,1.9564863032948139,0
AAA,2013J,392931,F,North Western Region,A Level or Equivalent,0,120,N,Pass,55.0,False,True,False,0.0,1.0,0.0,0.0,143.22265221207593,3.2731404056199205,0
AAA,2013J,393207,M,North Western Region,A Level or Equivalent,0,60,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,118.69366121304157,3.6176978683460406,0
AAA,2013J,396872,M,Yorkshire Region,HE Qualification,0,180,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,114.42645482932369,3.475242471553947,0
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,0,240,N,Fail,95.0,True,False,False,0.0,1.0,0.0,0.0,84.80454427507436,3.7830564784053156,0
AAA,2013J,401869,F,South East Region,Lower Than A Level,0,60,N,Pass,85.0,True,False,False,55.0,1.0,0.0,0.0,85.93304966920164,2.7179286221688184,0
AAA,2013J,402470,M,South West Region,Lower Than A Level,0,60,N,Pass,55.0,False,True,False,0.0,1.0,0.0,0.0,67.0229149704696,4.684609249235551,0
AAA,2013J,404804,M,Wales,Lower Than A Level,0,120,N,Pass,25.0,False,True,False,0.0,0.8,0.0,0.0,55.68254592629592,2.9289835164835165,0
AAA,2013J,405088,M,North Region,A Level or Equivalent,0,120,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,130.73893531936247,3.621749787893828,0
AAA,2013J,405961,M,Scotland,A Level or Equivalent,0,240,Y,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,414117,M,Yorkshire Region,A Level or Equivalent,0,120,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,123.98123935543525,2.6795483982819563,0
AAA,2013J,415969,M,West Midlands Region,HE Qualification,0,90,N,Withdrawn,5.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,420087,M,Scotland,A Level or Equivalent,0,60,Y,Fail,45.0,True,False,False,0.0,0.6,0.0,0.0,71.4308112026862,2.2349855006105006,0
AAA,2013J,429958,F,North Western Region,A Level or Equivalent,0,60,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,115.95404448938322,3.9838557465453324,0
AAA,2013J,441018,F,South East Region,A Level or Equivalent,0,150,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,110.13319103618181,3.245295015189266,0
AAA,2013J,441888,M,London Region,A Level or Equivalent,0,120,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,144.9263475170649,2.338326576196107,0
AAA,2013J,442442,M,South West Region,HE Qualification,0,120,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,444677,M,London Region,HE Qualification,0,60,N,Distinction,35.0,True,False,False,0.0,1.0,0.0,0.0,105.44007961469188,3.1586218483494766,0
AAA,2013J,470588,M,South East Region,HE Qualification,0,60,N,Withdrawn,95.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,489455,F,South West Region,A Level or Equivalent,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,129.78599024228885,3.352163447095298,0
AAA,2013J,494424,F,North Region,A Level or Equivalent,0,60,N,Fail,85.0,True,False,False,7.983246575342466,0.8717808219178081,0.0,0.0,10.857142857142858,2.607142857142857,0
AAA,2013J,495284,M,South East Region,HE Qualification,0,120,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,92.17475886686412,5.764866712235134,0
AAA,2013J,498857,M,North Western Region,HE Qualification,0,60,N,Pass,85.0,False,True,False,0.0,1.0,0.0,0.0,98.28771940949676,2.7516138158716283,0
AAA,2013J,508818,M,London Region,A Level or Equivalent,0,120,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,84.61450078809008,4.261713954174682,0
AAA,2013J,512460,M,South East Region,HE Qualification,0,120,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,96.48170405352224,2.3248787707680987,0
AAA,2013J,544103,M,North Western Region,HE Qualification,0,120,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,116.55419324302319,3.019762701289177,0
AAA,2013J,550383,M,South East Region,HE Qualification,0,60,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,65.77857805694947,4.922691862301295,0
AAA,2013J,564450,M,West Midlands Region,HE Qualification,0,120,N,Fail,85.0,True,False,False,64.0,1.0,0.0,0.0,116.27177419354838,2.696753515301902,0
AAA,2013J,568601,F,Scotland,HE Qualification,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,572652,M,West Midlands Region,HE Qualification,0,120,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,159.69180790960453,4.319350282485876,0
AAA,2013J,580389,M,Ireland,HE Qualification,0,120,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,99.1356489045602,3.6855343178327047,0
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,0,120,N,Fail,35.0,True,False,False,0.0,0.2,0.0,0.0,106.03776470588235,2.884392156862745,0
AAA,2013J,588775,M,South West Region,A Level or Equivalent,0,120,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,123.79598554044851,3.6453263451969793,0
AAA,2013J,591774,M,South Region,Post Graduate Qualification,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,93.76599614845938,2.335237219887955,0
AAA,2013J,603861,M,North Region,HE Qualification,0,60,N,Withdrawn,47.115494568324756,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,606143,M,Scotland,Post Graduate Qualification,0,60,N,Fail,95.0,False,True,False,0.0,0.4,0.0,0.0,36.290633222986166,3.8117052881758764,0
AAA,2013J,704156,M,South Region,HE Qualification,0,120,N,Pass,95.0,False,False,True,0.0,1.0,0.0,0.0,111.97190880853185,5.015365978365227,0
AAA,2013J,705379,M,West Midlands Region,A Level or Equivalent,0,120,N,Distinction,65.0,False,False,True,0.0,1.0,0.0,0.0,122.92615341208321,3.870439503478052,0
AAA,2013J,721259,F,South Region,Lower Than A Level,0,120,N,Withdrawn,55.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,749412,M,South Region,Lower Than A Level,0,60,N,Pass,75.0,False,False,True,0.0,1.0,0.0,0.0,94.75597125202742,2.869467318557205,0
AAA,2013J,760729,M,West Midlands Region,A Level or Equivalent,0,60,N,Distinction,65.0,False,False,True,0.0,1.0,0.0,0.0,100.76244592813956,3.781724724130892,0
AAA,2013J,905042,F,East Anglian Region,A Level or Equivalent,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,115.76196847910309,3.7281261880640164,0
AAA,2013J,949618,F,South West Region,A Level or Equivalent,0,60,N,Pass,55.0,False,True,False,0.0,1.0,0.0,0.0,66.81053427891106,1.9907830321971145,0
AAA,2013J,958987,M,North Western Region,HE Qualification,0,60,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,131.07225812429425,3.441392669504025,0
AAA,2013J,968578,F,East Anglian Region,A Level or Equivalent,0,60,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,110.33965001301068,3.3363997113997113,0
AAA,2013J,969076,M,South West Region,A Level or Equivalent,0,180,N,Withdrawn,85.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,971027,F,West Midlands Region,HE Qualification,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,113.32498010820476,4.13916453330834,0
AAA,2013J,978739,M,South Region,HE Qualification,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,98.6099545234213,5.773673676500081,0
AAA,2013J,1035023,F,London Region,Lower Than A Level,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,106.1361593723897,3.7134831014118235,0
AAA,2013J,1105478,M,Scotland,HE Qualification,0,60,N,Pass,85.0,False,False,True,0.0,1.0,0.0,0.0,96.28136228123758,3.1665086050599,0
AAA,2013J,1352868,M,Yorkshire Region,A Level or Equivalent,0,60,N,Withdrawn,25.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,1401935,M,West Midlands Region,A Level or Equivalent,0,60,N,Fail,75.0,False,True,False,0.0,0.2,0.0,0.0,31.032371794871796,2.243269230769231,0
AAA,2013J,1402638,F,East Midlands Region,HE Qualification,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,99.69915056660099,3.0242430404053797,0
AAA,2013J,1414443,F,Yorkshire Region,A Level or Equivalent,0,120,N,Fail,15.0,False,True,False,0.0,0.4,0.0,0.0,84.57881614203457,4.819618654764323,0
AAA,2013J,1456619,M,South West Region,A Level or Equivalent,0,60,N,Withdrawn,95.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,1465690,M,West Midlands Region,HE Qualification,0,120,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,88.213981275924,3.6305433878358024,0
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,0,60,Y,Fail,45.0,False,True,False,0.0,1.0,0.0,0.0,104.48817753016266,4.027034413153216,0
AAA,2013J,1488959,M,London Region,A Level or Equivalent,0,60,N,Pass,75.0,False,True,False,0.0,1.0,0.0,0.0,106.852896226517,4.768108073738191,0
AAA,2013J,1518989,F,South East Region,Lower Than A Level,0,60,N,Pass,85.0,False,True,False,0.0,1.0,0.0,0.0,96.45259021629741,4.224688889955899,0
AAA,2013J,1618738,M,London Region,Lower Than A Level,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,85.34161998132586,5.321661998132586,0
AAA,2013J,1620151,M,South Region,HE Qualification,0,60,N,Fail,95.0,False,True,False,0.0,0.4,0.0,0.0,55.29530204643841,5.568202479338843,0
AAA,2013J,1626710,M,North Western Region,A Level or Equivalent,0,60,N,Distinction,65.0,False,True,False,0.0,1.0,0.0,0.0,95.19256073411167,4.143013791523559,0
AAA,2013J,1640609,M,West Midlands Region,A Level or Equivalent,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,102.39379467711403,4.174762614218814,0
AAA,2013J,1686521,F,North Western Region,Lower Than A Level,0,60,N,Withdrawn,55.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,1729319,F,Scotland,HE Qualification,0,60,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,116.27990471587137,3.9936784294151395,0
AAA,2013J,1746134,M,East Anglian Region,A Level or Equivalent,0,60,N,Pass,65.0,False,True,False,0.0,1.0,0.0,0.0,107.35494123860576,2.9491585593670115,0
AAA,2013J,1758449,M,South Region,Lower Than A Level,0,75,N,Withdrawn,35.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,1763015,F,Scotland,A Level or Equivalent,0,60,N,Withdrawn,15.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,1765788,M,South East Region,HE Qualification,0,60,N,Pass,75.0,False,False,True,0.0,1.0,0.0,0.0,97.4782537502729,4.383404810155123,0
AAA,2013J,1801229,M,Ireland,HE Qualification,0,60,N,Pass,47.115494568324756,False,True,False,0.0,1.0,0.0,0.0,116.03508122166437,4.224560881841201,0
AAA,2013J,1801641,M,Scotland,A Level or Equivalent,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,61.99949469810097,4.417111634010588,0
AAA,2013J,1847830,M,South West Region,Lower Than A Level,0,60,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,124.54940398467367,3.823358443867584,0
AAA,2013J,1860318,M,South West Region,Lower Than A Level,0,300,Y,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,100.16451097952236,4.171726622260474,0
AAA,2013J,1889511,M,Yorkshire Region,A Level or Equivalent,0,60,N,Pass,55.0,False,True,False,0.0,1.0,0.0,0.0,121.56827696394426,3.095924303854268,0
AAA,2013J,1889577,F,South Region,A Level or Equivalent,0,60,Y,Pass,75.0,False,True,False,0.0,1.0,0.0,0.0,99.21646376012048,3.115123143854487,0
AAA,2013J,1894188,F,East Midlands Region,A Level or Equivalent,0,60,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,84.5277593440122,13.086678499918275,0
AAA,2013J,1938355,M,South Region,A Level or Equivalent,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,99.6438099303817,3.7210097014397086,0
AAA,2013J,1942396,F,East Anglian Region,Lower Than A Level,0,120,Y,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,91.33056885342789,3.6326152482269505,0
AAA,2013J,1970390,M,West Midlands Region,Lower Than A Level,0,60,N,Withdrawn,5.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,1976139,M,Ireland,Lower Than A Level,0,120,N,Pass,55.0,False,True,False,0.0,0.8,0.0,0.0,113.48563101821925,2.836119586296057,0
AAA,2013J,2011876,F,East Anglian Region,A Level or Equivalent,0,60,Y,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,114.35241841672304,3.1085915426495134,0
AAA,2013J,2012966,M,North Western Region,Lower Than A Level,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,65.6151649102777,3.8214523571666428,0
AAA,2013J,2051699,F,South West Region,Lower Than A Level,0,60,N,Pass,75.0,False,True,False,0.0,1.0,0.0,0.0,87.15796050514304,5.03048310863556,0
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,0,60,N,Fail,65.0,True,False,False,0.0,1.0,0.0,0.0,106.38470911350805,3.8083485380302196,0
AAA,2013J,2065691,M,London Region,A Level or Equivalent,0,330,Y,Withdrawn,35.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,2073016,F,London Region,Lower Than A Level,0,60,N,Withdrawn,35.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,2080474,F,South Region,A Level or Equivalent,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,102.14635746346272,3.986091727539096,0
AAA,2013J,2083877,F,West Midlands Region,A Level or Equivalent,0,120,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,64.84554526082637,3.46690964620839,0
AAA,2013J,2084066,F,South West Region,Lower Than A Level,0,60,N,Fail,55.0,False,True,False,0.0,0.8,0.0,0.0,74.84885723168371,4.369514326195901,0
AAA,2013J,2104505,M,West Midlands Region,Lower Than A Level,0,60,N,Pass,5.0,False,True,False,0.0,1.0,0.0,0.0,83.65929752753652,4.094199028318525,0
AAA,2013J,2122180,F,North Western Region,Lower Than A Level,0,60,N,Distinction,85.0,False,True,False,0.0,1.0,0.0,0.0,111.37648229412424,4.904272651650645,0
AAA,2013J,2139353,M,London Region,A Level or Equivalent,0,120,N,Withdrawn,55.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,2143752,F,South Region,Lower Than A Level,0,60,N,Pass,75.0,False,True,False,0.0,1.0,0.0,0.0,108.539297039673,5.920260474869327,0
AAA,2013J,2146792,M,North Western Region,HE Qualification,0,60,N,Pass,25.0,False,False,True,0.0,1.0,0.0,0.0,114.57999218765542,3.9439238531252254,0
AAA,2013J,2149225,M,Scotland,A Level or Equivalent,0,60,Y,Withdrawn,75.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,2153153,F,Yorkshire Region,A Level or Equivalent,0,60,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,101.74008412064211,5.082048177106479,0
AAA,2013J,2155014,F,West Midlands Region,Lower Than A Level,0,60,Y,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,98.46492993398174,5.481516405748188,0
AAA,2013J,2164705,F,North Western Region,A Level or Equivalent,0,120,N,Fail,45.0,True,False,False,0.0,0.2,0.0,0.0,15.24751215862327,3.3262252151141043,0
AAA,2013J,2171627,F,Yorkshire Region,A Level or Equivalent,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,101.36365160667742,4.585845391032206,0
AAA,2013J,2182846,F,London Region,A Level or Equivalent,0,60,N,Pass,75.0,False,True,False,0.0,1.0,0.0,0.0,101.18196422891397,3.835291628638984,0
AAA,2013J,2194100,F,East Anglian Region,A Level or Equivalent,0,60,N,Pass,55.0,False,True,False,0.0,1.0,0.0,0.0,115.59948567466829,3.570095252680712,0
AAA,2013J,2197016,F,North Western Region,HE Qualification,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,94.7308116051787,4.382394785242886,0
AAA,2013J,2208424,M,Scotland,A Level or Equivalent,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,78.61025315953768,3.199210055420913,0
AAA,2013J,2229865,F,West Midlands Region,A Level or Equivalent,0,60,N,Pass,15.0,False,True,False,0.0,1.0,0.0,0.0,105.83853995409022,3.729907736906833,0
AAA,2013J,2255601,F,South Region,A Level or Equivalent,0,120,N,Withdrawn,85.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,2268379,F,East Midlands Region,A Level or Equivalent,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,105.29086410915313,2.7273661401448765,0
AAA,2013J,2278464,M,South Region,Lower Than A Level,0,60,N,Pass,35.0,False,True,False,0.0,0.8,0.0,0.0,71.35387731481482,2.7954282407407405,0
AAA,2013J,2293923,M,South Region,A Level or Equivalent,0,150,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,72.3866443452381,2.3735119047619047,0
AAA,2013J,2312620,F,East Midlands Region,HE Qualification,0,60,N,Withdrawn,25.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,2318055,M,Wales,A Level or Equivalent,0,60,N,Withdrawn,95.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,2324976,F,Scotland,HE Qualification,0,60,N,Withdrawn,95.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,2329342,F,East Anglian Region,Lower Than A Level,0,120,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,92.3329532103117,2.7143530997304586,0
AAA,2013J,2339528,F,London Region,Lower Than A Level,0,60,N,Distinction,45.0,True,False,False,0.0,1.0,0.0,0.0,115.26675555555556,3.7110222222222222,0
AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,0,60,N,Fail,25.0,False,True,False,0.0,1.0,0.0,0.0,102.28180838925601,4.739871964929451,0
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,0,60,N,Fail,65.0,True,False,False,0.0,0.6,0.0,0.0,85.15180180180181,3.2313063063063066,0
AAA,2013J,2358056,F,North Region,HE Qualification,0,60,N,Fail,47.115494568324756,True,False,False,0.0,1.0,0.0,0.0,143.7980325062081,2.5606754792990736,0
AAA,2013J,2358969,F,East Anglian Region,A Level or Equivalent,0,180,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,2364471,F,Scotland,HE Qualification,0,60,Y,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,109.80578299579531,2.8628901314823816,0
AAA,2013J,2365101,M,South East Region,HE Qualification,0,300,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,2367155,F,East Anglian Region,A Level or Equivalent,0,120,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,115.52333794989232,4.601646263555624,0
AAA,2013J,2369266,F,London Region,Lower Than A Level,0,60,N,Pass,75.0,False,True,False,0.0,1.0,0.0,0.0,114.61759904391984,4.548508040515122,0
AAA,2013J,2376496,F,East Midlands Region,A Level or Equivalent,0,120,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,71.4244551206813,2.2167202945781352,0
AAA,2013J,2391984,M,South Region,A Level or Equivalent,0,60,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,2411661,F,South Region,A Level or Equivalent,0,120,N,Fail,85.0,True,False,False,0.0,1.0,0.0,0.0,61.13958543983822,5.944354566902595,0
AAA,2013J,2411778,M,Scotland,HE Qualification,0,120,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA,2013J,2412002,M,South West Region,Lower Than A Level,0,90,N,Distinction,55.0,False,True,False,0.0,1.0,0.0,0.0,100.36428035039728,2.7869178991790573,0
