code_module;code_presentation;id_student;gender;region;highest_education;num_of_prev_attempts;studied_credits;disability;imd_band_numeric;age_0-35;age_35-55;age_55<=;weighted_grade;pass_rate;exam_taken;exam_score_filled;date;sum_click;withdrawn
FFF;2013B;504741;M;Scotland;HE Qualification;0;75;Y;95.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013J;536992;F;South Region;A Level or Equivalent;0;60;N;55.0;True;False;False;0.0;0.9090909090909091;0.0;0.0;106.29772925972435;1.8379487301763924;0
FFF;2013B;249570;F;East Midlands Region;Lower Than A Level;1;150;N;15.0;True;False;False;0.0;0.08333333333333333;0.0;0.0;-0.3055555555555556;1.6925925925925924;0
DDD;2014J;650711;M;Ireland;Lower Than A Level;0;60;N;47.115494568324756;False;True;False;0.0;0.3333333333333333;1.0;33.0;81.4097386505107;1.43610316399287;0
DDD;2014J;147715;F;West Midlands Region;A Level or Equivalent;0;60;N;55.0;True;False;False;0.0;1.0;1.0;29.0;117.87654564622116;1.621217135897109;0
BBB;2014J;675047;F;North Region;HE Qualification;0;60;N;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013B;542010;M;Wales;A Level or Equivalent;0;120;N;5.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013B;555995;F;London Region;Lower Than A Level;0;60;N;5.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;535529;M;Wales;Lower Than A Level;1;60;N;5.0;True;False;False;0.0;0.0;0.0;0.0;39.07384820913433;2.9298057381150944;0
EEE;2014J;699142;M;North Region;HE Qualification;0;30;N;47.115494568324756;False;True;False;0.0;0.5;0.0;0.0;53.37401179729064;2.573625802841233;0
EEE;2014J;696464;M;South East Region;Lower Than A Level;0;30;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013B;555338;F;South West Region;A Level or Equivalent;0;60;Y;55.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;344474;M;South West Region;A Level or Equivalent;1;60;N;55.0;True;False;False;0.0;0.5;0.0;0.0;53.22355735397608;2.0964578935022287;0
FFF;2014J;2504129;F;South West Region;Lower Than A Level;0;120;N;5.0;True;False;False;0.0;0.16666666666666666;0.0;0.0;28.31471692558649;1.7051050398876486;0
GGG;2013J;611138;F;London Region;Lower Than A Level;0;30;N;55.0;False;True;False;0.0;0.7931081264414598;0.0;0.0;26.0;2.0;0
FFF;2014J;695964;M;East Anglian Region;Lower Than A Level;0;120;N;45.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;479848;M;London Region;A Level or Equivalent;0;120;N;25.0;True;False;False;0.0;1.0;1.0;100.0;121.04208149877668;1.3901974626969573;0
DDD;2014J;397894;M;West Midlands Region;A Level or Equivalent;0;60;N;45.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2014B;2298316;F;South East Region;Lower Than A Level;0;120;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014B;624156;M;West Midlands Region;A Level or Equivalent;0;60;N;5.0;True;False;False;0.0;0.8333333333333334;1.0;73.0;98.30880747730238;1.8279741658568187;0
BBB;2014B;549190;F;West Midlands Region;A Level or Equivalent;0;60;N;5.0;True;False;False;0.0;1.0;0.0;0.0;114.03689492325856;1.809917355371901;0
BBB;2014J;228235;F;Yorkshire Region;A Level or Equivalent;2;60;N;35.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2013J;268391;F;West Midlands Region;No Formal quals;0;30;N;5.0;True;False;False;0.0;0.8888888888888888;0.0;0.0;144.4462756379423;3.8141420308086973;0
GGG;2013J;567009;M;East Anglian Region;Lower Than A Level;0;45;Y;75.0;False;True;False;0.0;0.8888888888888888;0.0;0.0;109.07800796162346;1.6680168776371307;0
DDD;2013J;599737;F;Scotland;HE Qualification;0;60;N;65.0;True;False;False;0.0;0.6666666666666666;1.0;56.0;79.76081807342523;1.3090514285330277;0
FFF;2013J;592781;M;North Western Region;Lower Than A Level;0;60;N;95.0;True;False;False;0.0;1.0;0.0;0.0;89.01331880735586;2.7816514822897815;0
BBB;2013B;563878;F;East Midlands Region;HE Qualification;0;120;N;55.0;False;True;False;0.0;1.0;0.0;0.0;73.1092159069055;1.9252521304977475;0
CCC;2014J;2595526;M;South West Region;A Level or Equivalent;0;150;N;85.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;515859;M;East Midlands Region;Lower Than A Level;0;60;N;25.0;True;False;False;0.0;0.16666666666666666;0.0;0.0;46.48736710603974;2.8507948241017296;0
CCC;2014B;2569912;M;Ireland;A Level or Equivalent;0;60;N;47.115494568324756;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014J;675673;F;North Region;A Level or Equivalent;0;60;N;85.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014B;576041;M;South West Region;A Level or Equivalent;1;120;N;35.0;True;False;False;0.0;0.8333333333333334;1.0;87.0;90.36147222342873;1.9465952184266375;0
BBB;2013J;310125;F;East Anglian Region;Lower Than A Level;0;60;N;45.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2014B;613407;F;South East Region;Lower Than A Level;0;30;N;35.0;False;True;False;0.0;0.7735849056603774;0.0;0.0;11.803030303030305;1.946969696969697;0
DDD;2013J;502057;F;London Region;Lower Than A Level;0;120;N;45.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2014B;109772;F;South Region;A Level or Equivalent;0;30;N;35.0;True;False;False;0.0;1.0;0.0;0.0;146.24503566608828;4.375747059957586;0
DDD;2014B;590410;F;South West Region;A Level or Equivalent;0;120;Y;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013B;502441;F;South West Region;A Level or Equivalent;0;60;N;85.0;False;True;False;0.0;1.0;0.0;0.0;41.97327026924965;1.5461383633548582;0
DDD;2014J;688284;M;West Midlands Region;Lower Than A Level;0;120;N;95.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014J;694616;F;South Region;Lower Than A Level;0;120;N;45.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;654880;M;North Region;No Formal quals;0;90;N;47.115494568324756;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;589295;M;North Region;A Level or Equivalent;0;90;N;15.0;True;False;False;0.0;1.0;0.0;0.0;114.3122681718083;2.952726900877565;0
FFF;2013J;508232;M;South West Region;Lower Than A Level;1;60;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;558765;F;Yorkshire Region;Lower Than A Level;0;60;N;25.0;True;False;False;0.0;0.6666666666666666;0.0;0.0;107.97609572591843;1.7230063354472338;0
BBB;2014J;696634;F;South Region;A Level or Equivalent;0;60;Y;75.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;610033;M;South Region;A Level or Equivalent;0;60;N;55.0;True;False;False;0.0;1.0;1.0;94.0;116.40685241440792;2.0834736166911254;0
GGG;2013J;609912;F;London Region;A Level or Equivalent;0;30;N;35.0;False;True;False;0.0;1.0;0.0;0.0;163.6669633194187;2.7962469078540506;0
DDD;2013J;586317;M;East Midlands Region;Lower Than A Level;0;60;N;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2014B;625544;F;North Region;Lower Than A Level;0;30;N;45.0;True;False;False;0.0;0.8888888888888888;0.0;0.0;73.66628873771731;2.268745275888133;0
BBB;2013J;434585;F;East Anglian Region;A Level or Equivalent;0;90;N;75.0;True;False;False;0.0;1.0;0.0;0.0;127.62293014956059;1.6958878983335504;0
EEE;2014J;575411;M;South West Region;A Level or Equivalent;0;60;N;15.0;False;True;False;0.0;1.0;0.0;0.0;119.37744744290798;5.301197500001328;0
FFF;2013J;470461;M;Scotland;Lower Than A Level;0;60;N;45.0;True;False;False;0.0;0.6666666666666666;0.0;0.0;60.19475681650628;3.870870674908721;0
FFF;2013B;550797;F;North Western Region;A Level or Equivalent;0;60;N;5.0;True;False;False;0.0;0.9166666666666666;0.0;0.0;68.68493105219325;3.381069494664086;0
EEE;2014J;654325;M;Wales;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2014J;653688;M;North Western Region;A Level or Equivalent;0;60;N;55.0;True;False;False;0.0;1.0;0.0;0.0;105.9757455455742;3.67399942698855;0
FFF;2014B;465421;M;West Midlands Region;HE Qualification;0;60;N;55.0;True;False;False;0.0;1.0;0.0;0.0;122.47240511455611;4.000646650406622;0
DDD;2014J;373280;M;South West Region;A Level or Equivalent;1;120;N;35.0;True;False;False;0.0;0.5;0.0;0.0;90.33333333333333;апр.75;0
BBB;2013J;571779;F;East Midlands Region;A Level or Equivalent;0;60;N;65.0;False;True;False;0.0;1.0;0.0;0.0;111.69832212907752;2.220433263855915;0
GGG;2014B;617700;F;South West Region;A Level or Equivalent;0;30;N;35.0;False;True;False;0.0;1.0;0.0;0.0;115.81141999736182;2.654560743965176;0
FFF;2014J;677206;F;West Midlands Region;A Level or Equivalent;0;60;N;45.0;True;False;False;0.0;1.0;0.0;0.0;119.79167540894679;3.3072470394450706;0
BBB;2013B;421205;F;Wales;Lower Than A Level;0;180;N;75.0;True;False;False;0.0;0.45454545454545453;0.0;0.0;43.791198105853276;1.8952994642649816;0
BBB;2013J;592480;F;Scotland;HE Qualification;0;60;N;15.0;True;False;False;0.0;1.0;0.0;0.0;106.88318777217486;1.7512717901099233;0
FFF;2014B;604293;M;North Western Region;A Level or Equivalent;0;60;N;5.0;False;True;False;0.0;0.9166666666666666;0.0;0.0;113.81800621568894;3.9878218568857604;0
DDD;2013J;574529;F;South West Region;A Level or Equivalent;0;120;N;15.0;True;False;False;0.0;0.3333333333333333;0.0;0.0;33.753653914622326;1.7172745370680116;0
EEE;2014B;622609;M;Yorkshire Region;A Level or Equivalent;0;30;N;15.0;True;False;False;0.0;1.0;0.0;0.0;83.44738279808047;3.221418168394912;0
EEE;2013J;609192;M;Scotland;Lower Than A Level;0;60;N;85.0;True;False;False;0.0;1.0;0.0;0.0;119.46374080298787;2.570056107291401;0
GGG;2013J;590353;F;South Region;A Level or Equivalent;0;30;N;95.0;True;False;False;0.0;0.7777777777777778;0.0;0.0;107.35810047611794;2.914770864594986;0
DDD;2014B;623997;M;North Region;Lower Than A Level;0;60;N;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013J;502452;F;South West Region;A Level or Equivalent;0;120;N;95.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2013J;227192;M;London Region;Lower Than A Level;0;60;N;65.0;True;False;False;0.0;1.0;0.0;0.0;94.47567149716103;3.6816525037896755;0
DDD;2013B;548069;M;South East Region;A Level or Equivalent;0;60;N;65.0;True;False;False;0.0;1.0;1.0;78.0;104.28915259730141;1.5698161042353627;0
BBB;2014J;678795;F;Yorkshire Region;A Level or Equivalent;0;120;N;5.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014B;511473;F;Scotland;A Level or Equivalent;0;60;N;65.0;True;False;False;0.0;0.5;1.0;84.0;111.54139394444478;3.7032810305235557;0
CCC;2014J;676650;M;North Region;Post Graduate Qualification;0;60;N;47.115494568324756;False;True;False;0.0;1.0;1.0;98.0;95.59907931467711;2.08599242108754;0
FFF;2014J;654671;F;South Region;A Level or Equivalent;0;150;Y;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014B;631514;M;East Anglian Region;Lower Than A Level;0;60;N;35.0;True;False;False;0.0;1.0;1.0;64.0;102.15797401077421;1.3296975143387124;0
BBB;2014J;698208;F;Wales;A Level or Equivalent;0;60;N;55.0;False;True;False;0.0;0.6;0.0;0.0;35.06024659863946;2.3663265306122447;0
CCC;2014B;2341839;F;North Western Region;Lower Than A Level;0;30;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014B;618295;M;South Region;HE Qualification;0;60;N;85.0;True;False;False;0.0;1.0;1.0;64.0;92.4841373095244;1.3061751904009968;0
DDD;2013J;114558;M;North Region;Lower Than A Level;0;60;N;47.115494568324756;True;False;False;0.0;0.8333333333333334;1.0;56.0;91.84645949003311;1.3215815798435178;0
EEE;2013J;374739;M;Scotland;A Level or Equivalent;0;30;N;15.0;True;False;False;0.0;0.75;0.0;0.0;97.39625852337453;3.5059102362919377;0
BBB;2014B;584566;F;London Region;No Formal quals;0;60;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2014J;617888;M;East Midlands Region;A Level or Equivalent;0;60;N;85.0;True;False;False;0.0;1.0;0.0;0.0;109.38091840504835;3.3918418337576943;0
BBB;2013B;468021;F;East Midlands Region;A Level or Equivalent;2;120;N;55.0;True;False;False;0.0;0.36363636363636365;0.0;0.0;29.50128205128205;2.0403846153846152;0
GGG;2013J;2002057;M;South East Region;Lower Than A Level;0;30;N;5.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0
BBB;2013B;547192;F;South Region;A Level or Equivalent;0;60;N;45.0;True;False;False;0.0;0.9090909090909091;0.0;0.0;110.98937862950058;2.189208768873403;0
GGG;2014J;323940;F;South East Region;Lower Than A Level;0;30;N;55.0;False;True;False;0.0;0.7777777777777778;0.0;0.0;113.65849780701754;3.268887061403509;0
EEE;2014J;676482;M;Scotland;HE Qualification;0;60;N;85.0;True;False;False;0.0;1.0;0.0;0.0;84.51111830967244;3.3012280720823237;0
EEE;2014B;632312;M;Ireland;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013J;589302;F;Wales;A Level or Equivalent;0;60;N;15.0;False;True;False;0.0;1.0;0.0;0.0;147.63484651886583;2.221995508878117;0
BBB;2013J;607382;F;London Region;A Level or Equivalent;0;120;N;15.0;True;False;False;0.0;0.09090909090909091;0.0;0.0;-7.5;1.0;0
BBB;2013B;186780;F;North Western Region;A Level or Equivalent;2;120;Y;15.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014B;607646;F;London Region;Lower Than A Level;0;60;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2013J;570801;F;East Anglian Region;A Level or Equivalent;0;45;N;55.0;True;False;False;0.0;1.0;0.0;0.0;129.55513348452294;2.4991884925371437;0
BBB;2014J;656681;F;Wales;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;1.0;0.0;0.0;78.50036664795921;2.621613552871894;0
FFF;2014J;383445;M;North Western Region;A Level or Equivalent;0;60;Y;5.0;True;False;False;0.0;0.16666666666666666;0.0;0.0;68.57236594969295;1.320027672538389;0
EEE;2013J;608744;M;North Region;A Level or Equivalent;0;30;Y;47.115494568324756;True;False;False;0.0;1.0;0.0;0.0;85.94797509232258;3.5290133042059857;0
EEE;2014B;602721;M;South Region;HE Qualification;0;30;N;85.0;True;False;False;0.0;1.0;0.0;0.0;81.59051333999481;3.144430189065847;0
FFF;2014B;613775;M;East Anglian Region;Lower Than A Level;0;60;N;45.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;185024;F;West Midlands Region;Lower Than A Level;1;60;Y;5.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014B;630823;F;Scotland;A Level or Equivalent;0;60;N;65.0;True;False;False;0.0;0.8181818181818182;0.0;0.0;92.80264045865437;2.311435317177477;0
BBB;2014B;626549;F;North Western Region;Lower Than A Level;0;60;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;648314;M;North Western Region;Lower Than A Level;0;120;N;45.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;602152;M;London Region;A Level or Equivalent;0;120;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;697705;M;Scotland;A Level or Equivalent;0;60;N;75.0;True;False;False;0.0;0.8333333333333334;0.0;0.0;22.24605999786245;1.305758287923032;0
CCC;2014B;2659556;M;East Anglian Region;Lower Than A Level;0;30;N;45.0;False;True;False;0.0;0.0;0.0;0.0;72.1297226582941;2.582312925170068;0
EEE;2013J;504404;M;North Western Region;Lower Than A Level;0;30;N;95.0;True;False;False;0.0;1.0;0.0;0.0;102.5220734342363;4.346532877116263;0
EEE;2014J;443200;M;Wales;HE Qualification;0;60;N;85.0;False;True;False;0.0;1.0;0.0;0.0;145.64627762902774;2.51566674602107;0
FFF;2014J;692740;M;West Midlands Region;Lower Than A Level;0;60;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2014J;416426;M;East Anglian Region;HE Qualification;1;90;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;571862;M;North Region;A Level or Equivalent;0;60;N;75.0;True;False;False;0.0;1.0;0.0;0.0;105.77526822607078;2.727423677939687;0
FFF;2013J;551354;F;North Region;A Level or Equivalent;0;120;N;47.115494568324756;True;False;False;0.0;0.75;0.0;0.0;96.30331187440413;2.8360918269325253;0
GGG;2014J;586861;F;Scotland;Lower Than A Level;0;90;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;305535;M;West Midlands Region;A Level or Equivalent;2;180;N;5.0;True;False;False;0.0;1.0;1.0;62.0;154.27566137566137;1.7256613756613757;0
BBB;2013B;2288607;F;South East Region;Lower Than A Level;2;120;N;55.0;False;True;False;0.0;1.0;0.0;0.0;66.79093416282151;1.726603687448549;0
CCC;2014J;650414;M;South East Region;A Level or Equivalent;0;120;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014B;619939;F;Scotland;Lower Than A Level;0;75;N;85.0;True;False;False;0.0;0.6337579617834395;0.554140127388535;38.28768577494692;0.875;03.май;0
DDD;2014J;643199;M;East Midlands Region;HE Qualification;0;120;N;75.0;False;True;False;0.0;1.0;1.0;33.0;43.0791221894163;1.872050215029342;0
BBB;2013B;444784;F;Wales;A Level or Equivalent;0;120;N;35.0;True;False;False;0.0;0.09090909090909091;0.0;0.0;55.41070501730104;1.4189714120942494;0
EEE;2013J;2408307;M;South West Region;A Level or Equivalent;0;90;N;95.0;True;False;False;0.0;1.0;0.0;0.0;96.28502599319499;3.832554504705767;0
CCC;2014B;608504;M;North Western Region;A Level or Equivalent;0;60;N;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;302566;M;South West Region;Lower Than A Level;0;120;Y;45.0;False;True;False;0.0;0.25;0.0;0.0;27.989469358401397;2.7310230133045668;0
CCC;2014B;595324;F;Scotland;A Level or Equivalent;0;120;N;65.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0
CCC;2014B;574830;F;Scotland;Lower Than A Level;0;90;N;95.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014B;630920;F;Scotland;Lower Than A Level;0;60;N;75.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;486777;F;London Region;Lower Than A Level;0;180;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2014J;596855;M;South West Region;Lower Than A Level;0;60;N;65.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;518709;M;East Midlands Region;Lower Than A Level;0;60;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;602902;F;Yorkshire Region;Lower Than A Level;0;90;N;85.0;True;False;False;0.0;1.0;1.0;80.0;97.12928293416486;1.9641523491116761;0
EEE;2013J;76579;F;Yorkshire Region;HE Qualification;0;60;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013B;542062;M;London Region;Lower Than A Level;0;60;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;581490;F;Yorkshire Region;Lower Than A Level;0;120;N;15.0;True;False;False;0.0;1.0;0.0;0.0;66.94144123900789;4.234370092613431;0
BBB;2014B;417263;F;East Anglian Region;A Level or Equivalent;0;60;N;55.0;False;True;False;0.0;0.9090909090909091;0.0;0.0;101.12355340483383;2.4532405574518523;0
DDD;2013J;582302;M;South Region;Lower Than A Level;0;60;N;85.0;True;False;False;0.0;0.6666666666666666;0.0;0.0;64.8523293029872;2.2222644295012715;0
FFF;2013B;557908;F;West Midlands Region;A Level or Equivalent;0;60;Y;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;314555;F;South Region;A Level or Equivalent;1;120;Y;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014J;553196;F;Scotland;Lower Than A Level;2;120;Y;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2014B;585397;M;East Anglian Region;A Level or Equivalent;0;60;N;95.0;True;False;False;0.0;1.0;0.0;0.0;90.94788830551458;3.0913509473404894;0
GGG;2014B;633956;F;East Anglian Region;A Level or Equivalent;0;30;N;95.0;False;True;False;0.0;0.7777777777777778;0.0;0.0;123.32441188441189;3.1504782254782255;0
EEE;2014B;633270;M;South West Region;No Formal quals;0;60;N;25.0;True;False;False;0.0;1.0;0.0;0.0;109.16006296383675;4.013152242877589;0
BBB;2013J;572765;F;North Region;Lower Than A Level;0;60;N;25.0;True;False;False;0.0;0.8181818181818182;0.0;0.0;102.99676199868507;1.8552925706771861;0
BBB;2013J;521456;F;North Western Region;A Level or Equivalent;0;60;N;5.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013B;423601;M;North Western Region;A Level or Equivalent;1;120;N;5.0;True;False;False;0.0;0.9166666666666666;0.0;0.0;90.93125109500109;3.469455443205443;0
FFF;2013J;581838;M;South Region;A Level or Equivalent;0;90;N;75.0;True;False;False;0.0;1.0;0.0;0.0;103.5041022147595;3.7767665542348503;0
DDD;2014B;617771;F;Scotland;A Level or Equivalent;0;60;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014B;584940;M;East Anglian Region;A Level or Equivalent;0;60;N;75.0;True;False;False;0.0;0.75;1.0;66.0;107.77443591021093;2.2996617475089898;0
GGG;2014B;553640;F;East Anglian Region;A Level or Equivalent;0;30;N;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2013J;339640;M;South Region;A Level or Equivalent;0;60;N;95.0;True;False;False;0.0;1.0;0.0;0.0;102.17354782395543;3.0172018038322386;0
FFF;2013J;605538;M;South Region;Lower Than A Level;0;120;N;85.0;True;False;False;0.0;1.0;0.0;0.0;72.78346408395713;2.94735845918543;0
FFF;2013J;33600;F;London Region;A Level or Equivalent;0;150;N;45.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;608746;F;West Midlands Region;Lower Than A Level;1;120;N;15.0;True;False;False;0.0;1.0;1.0;56.0;88.58339464109832;1.3054391378051151;0
DDD;2013J;51163;M;London Region;HE Qualification;0;60;N;25.0;False;True;False;0.0;1.0;1.0;84.0;152.3042390003787;1.958444170208876;0
BBB;2013J;433864;M;Scotland;HE Qualification;0;60;N;65.0;True;False;False;0.0;0.9090909090909091;0.0;0.0;100.77390807024953;1.5606610530391019;0
CCC;2014J;416284;M;Scotland;HE Qualification;0;90;N;75.0;True;False;False;0.0;0.5;0.0;0.0;61.653517316017314;2.2462121212121215;0
FFF;2014B;630870;M;North Region;Lower Than A Level;0;120;N;47.115494568324756;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014B;441606;M;East Midlands Region;Lower Than A Level;0;180;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2014B;605130;M;Scotland;HE Qualification;0;75;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014J;573554;F;South East Region;Lower Than A Level;0;120;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
