,code_module,code_presentation,id_student,gender,region,highest_education,num_of_prev_attempts,studied_credits,disability,final_result,imd_band_numeric,age_0-35,age_35-55,age_55<=,weighted_grade,pass_rate,exam_taken,exam_score_filled,date,sum_click
168,AAA,2013J,346025,M,East Anglian Region,A Level or Equivalent,0,120,N,Pass,55.0,True,False,False,21.25,1.0,0.0,0.0,99.14660527026864,2.698876326918286
169,AAA,2013J,346843,F,Scotland,HE Qualification,0,120,N,Fail,55.0,False,True,False,7.983246575342466,0.8717808219178081,0.0,0.0,25.70448179271709,4.529411764705882
170,AAA,2013J,350188,M,North Western Region,HE Qualification,0,60,N,Pass,85.0,False,True,False,75.0,1.0,0.0,0.0,103.1708997949419,2.7719854484696587
171,AAA,2013J,354858,M,South Region,HE Qualification,0,120,N,Withdrawn,95.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
172,AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,0,60,N,Fail,15.0,True,False,False,0.0,0.6,0.0,0.0,80.17544283413848,1.945330112721417
173,AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,0,60,N,Fail,75.0,False,True,False,0.0,0.8,0.0,0.0,83.62112643577983,4.698744446788372
174,AAA,2013J,365244,F,London Region,A Level or Equivalent,0,120,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,101.07609896982744,2.404030188608215
175,AAA,2013J,365642,M,East Anglian Region,Lower Than A Level,0,60,N,Pass,15.0,False,True,False,0.0,1.0,0.0,0.0,110.10243490373378,2.432018147548572
176,AAA,2013J,366483,M,South West Region,HE Qualification,0,60,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,94.74966414425162,3.5517031397706926
177,AAA,2013J,368194,F,South West Region,A Level or Equivalent,0,120,Y,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,126.92961740855765,3.039917615596963
178,AAA,2013J,368824,M,Wales,HE Qualification,0,120,N,Fail,55.0,False,True,False,0.0,0.8,0.0,0.0,140.90498917748917,2.121333974667308
179,AAA,2013J,368963,M,Yorkshire Region,Lower Than A Level,0,180,N,Pass,5.0,True,False,False,7.25,1.0,0.0,0.0,71.61628483835005,3.11123745819398
180,AAA,2013J,376439,M,North Region,HE Qualification,0,60,N,Distinction,47.11549456832475,True,False,False,10.75,1.0,0.0,0.0,99.64060567648866,2.984657226771304
181,AAA,2013J,376581,F,South Region,A Level or Equivalent,0,60,N,Pass,85.0,False,True,False,21.5,1.0,0.0,0.0,128.87981156098803,4.235708409237821
182,AAA,2013J,380953,M,East Midlands Region,A Level or Equivalent,0,60,N,Pass,85.0,True,False,False,18.25,1.0,0.0,0.0,110.58131056515076,2.985726724592704
183,AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,0,120,N,Pass,95.0,True,False,False,18.5,1.0,0.0,0.0,92.38037562627392,2.5298464824531006
184,AAA,2013J,386924,M,Ireland,Lower Than A Level,0,120,N,Pass,47.11549456832475,True,False,False,59.0,1.0,0.0,0.0,114.99815077395722,1.578547796289732
185,AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,0,120,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,87.68762647262648,2.689380506880507
186,AAA,2013J,388722,F,London Region,Lower Than A Level,0,60,N,Pass,85.0,False,True,False,0.0,1.0,0.0,0.0,95.68572047708204,2.9633230185146657
187,AAA,2013J,388885,M,South West Region,A Level or Equivalent,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,112.764369787463,3.645278450363196
188,AAA,2013J,390890,M,Scotland,A Level or Equivalent,0,90,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
189,AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,0,120,N,Fail,75.0,True,False,False,0.0,0.6,0.0,0.0,77.40614243912115,1.956486303294814
190,AAA,2013J,392931,F,North Western Region,A Level or Equivalent,0,120,N,Pass,55.0,False,True,False,0.0,1.0,0.0,0.0,143.22265221207593,3.2731404056199205
191,AAA,2013J,393207,M,North Western Region,A Level or Equivalent,0,60,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,118.69366121304157,3.617697868346041
192,AAA,2013J,396872,M,Yorkshire Region,HE Qualification,0,180,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,114.42645482932367,3.475242471553947
193,AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,0,240,N,Fail,95.0,True,False,False,0.0,1.0,0.0,0.0,84.80454427507436,3.783056478405315
194,AAA,2013J,401869,F,South East Region,Lower Than A Level,0,60,N,Pass,85.0,True,False,False,55.0,1.0,0.0,0.0,85.93304966920164,2.7179286221688184
195,AAA,2013J,402470,M,South West Region,Lower Than A Level,0,60,N,Pass,55.0,False,True,False,0.0,1.0,0.0,0.0,67.0229149704696,4.684609249235551
196,AAA,2013J,404804,M,Wales,Lower Than A Level,0,120,N,Pass,25.0,False,True,False,0.0,0.8,0.0,0.0,55.68254592629592,2.9289835164835165
197,AAA,2013J,405088,M,North Region,A Level or Equivalent,0,120,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,130.73893531936247,3.621749787893828
198,AAA,2013J,405961,M,Scotland,A Level or Equivalent,0,240,Y,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
199,AAA,2013J,414117,M,Yorkshire Region,A Level or Equivalent,0,120,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,123.98123935543524,2.6795483982819563
200,AAA,2013J,415969,M,West Midlands Region,HE Qualification,0,90,N,Withdrawn,5.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
201,AAA,2013J,420087,M,Scotland,A Level or Equivalent,0,60,Y,Fail,45.0,True,False,False,0.0,0.6,0.0,0.0,71.4308112026862,2.2349855006105006
202,AAA,2013J,429958,F,North Western Region,A Level or Equivalent,0,60,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,115.95404448938322,3.983855746545333
203,AAA,2013J,441018,F,South East Region,A Level or Equivalent,0,150,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,110.1331910361818,3.245295015189266
204,AAA,2013J,441888,M,London Region,A Level or Equivalent,0,120,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,144.9263475170649,2.338326576196107
205,AAA,2013J,442442,M,South West Region,HE Qualification,0,120,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
206,AAA,2013J,444677,M,London Region,HE Qualification,0,60,N,Distinction,35.0,True,False,False,0.0,1.0,0.0,0.0,105.44007961469188,3.158621848349477
207,AAA,2013J,470588,M,South East Region,HE Qualification,0,60,N,Withdrawn,95.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
208,AAA,2013J,489455,F,South West Region,A Level or Equivalent,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,129.78599024228885,3.352163447095298
209,AAA,2013J,494424,F,North Region,A Level or Equivalent,0,60,N,Fail,85.0,True,False,False,7.983246575342466,0.8717808219178081,0.0,0.0,10.857142857142858,2.607142857142857
210,AAA,2013J,495284,M,South East Region,HE Qualification,0,120,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,92.17475886686412,5.764866712235134
211,AAA,2013J,498857,M,North Western Region,HE Qualification,0,60,N,Pass,85.0,False,True,False,0.0,1.0,0.0,0.0,98.28771940949676,2.7516138158716283
212,AAA,2013J,508818,M,London Region,A Level or Equivalent,0,120,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,84.61450078809008,4.261713954174682
213,AAA,2013J,512460,M,South East Region,HE Qualification,0,120,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,96.48170405352224,2.3248787707680987
214,AAA,2013J,544103,M,North Western Region,HE Qualification,0,120,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,116.5541932430232,3.019762701289177
215,AAA,2013J,550383,M,South East Region,HE Qualification,0,60,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,65.77857805694947,4.922691862301295
216,AAA,2013J,564450,M,West Midlands Region,HE Qualification,0,120,N,Fail,85.0,True,False,False,64.0,1.0,0.0,0.0,116.27177419354838,2.696753515301902
217,AAA,2013J,568601,F,Scotland,HE Qualification,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
218,AAA,2013J,572652,M,West Midlands Region,HE Qualification,0,120,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,159.6918079096045,4.319350282485876
219,AAA,2013J,580389,M,Ireland,HE Qualification,0,120,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,99.1356489045602,3.6855343178327047
220,AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,0,120,N,Fail,35.0,True,False,False,0.0,0.2,0.0,0.0,106.03776470588237,2.884392156862745
221,AAA,2013J,588775,M,South West Region,A Level or Equivalent,0,120,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,123.79598554044853,3.6453263451969793
222,AAA,2013J,591774,M,South Region,Post Graduate Qualification,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,93.76599614845938,2.335237219887955
223,AAA,2013J,603861,M,North Region,HE Qualification,0,60,N,Withdrawn,47.11549456832475,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0
224,AAA,2013J,606143,M,Scotland,Post Graduate Qualification,0,60,N,Fail,95.0,False,True,False,0.0,0.4,0.0,0.0,36.290633222986166,3.811705288175877
225,AAA,2013J,704156,M,South Region,HE Qualification,0,120,N,Pass,95.0,False,False,True,0.0,1.0,0.0,0.0,111.97190880853184,5.015365978365227
226,AAA,2013J,705379,M,West Midlands Region,A Level or Equivalent,0,120,N,Distinction,65.0,False,False,True,0.0,1.0,0.0,0.0,122.9261534120832,3.870439503478052
227,AAA,2013J,721259,F,South Region,Lower Than A Level,0,120,N,Withdrawn,55.0,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0
228,AAA,2013J,749412,M,South Region,Lower Than A Level,0,60,N,Pass,75.0,False,False,True,0.0,1.0,0.0,0.0,94.75597125202742,2.869467318557205
229,AAA,2013J,760729,M,West Midlands Region,A Level or Equivalent,0,60,N,Distinction,65.0,False,False,True,0.0,1.0,0.0,0.0,100.76244592813956,3.781724724130892
230,AAA,2013J,905042,F,East Anglian Region,A Level or Equivalent,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,115.76196847910307,3.728126188064016
231,AAA,2013J,949618,F,South West Region,A Level or Equivalent,0,60,N,Pass,55.0,False,True,False,0.0,1.0,0.0,0.0,66.81053427891106,1.9907830321971145
232,AAA,2013J,958987,M,North Western Region,HE Qualification,0,60,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,131.07225812429425,3.441392669504025
233,AAA,2013J,968578,F,East Anglian Region,A Level or Equivalent,0,60,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,110.33965001301068,3.3363997113997113
234,AAA,2013J,969076,M,South West Region,A Level or Equivalent,0,180,N,Withdrawn,85.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
235,AAA,2013J,971027,F,West Midlands Region,HE Qualification,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,113.32498010820476,4.13916453330834
236,AAA,2013J,978739,M,South Region,HE Qualification,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,98.6099545234213,5.773673676500081
237,AAA,2013J,1035023,F,London Region,Lower Than A Level,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,106.1361593723897,3.713483101411823
238,AAA,2013J,1105478,M,Scotland,HE Qualification,0,60,N,Pass,85.0,False,False,True,0.0,1.0,0.0,0.0,96.28136228123758,3.1665086050599
239,AAA,2013J,1352868,M,Yorkshire Region,A Level or Equivalent,0,60,N,Withdrawn,25.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
240,AAA,2013J,1401935,M,West Midlands Region,A Level or Equivalent,0,60,N,Fail,75.0,False,True,False,0.0,0.2,0.0,0.0,31.032371794871796,2.243269230769231
241,AAA,2013J,1402638,F,East Midlands Region,HE Qualification,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,99.699150566601,3.0242430404053797
242,AAA,2013J,1414443,F,Yorkshire Region,A Level or Equivalent,0,120,N,Fail,15.0,False,True,False,0.0,0.4,0.0,0.0,84.57881614203457,4.819618654764323
243,AAA,2013J,1456619,M,South West Region,A Level or Equivalent,0,60,N,Withdrawn,95.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
244,AAA,2013J,1465690,M,West Midlands Region,HE Qualification,0,120,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,88.213981275924,3.6305433878358024
245,AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,0,60,Y,Fail,45.0,False,True,False,0.0,1.0,0.0,0.0,104.48817753016266,4.027034413153216
246,AAA,2013J,1488959,M,London Region,A Level or Equivalent,0,60,N,Pass,75.0,False,True,False,0.0,1.0,0.0,0.0,106.852896226517,4.768108073738191
247,AAA,2013J,1518989,F,South East Region,Lower Than A Level,0,60,N,Pass,85.0,False,True,False,0.0,1.0,0.0,0.0,96.4525902162974,4.224688889955899
248,AAA,2013J,1618738,M,London Region,Lower Than A Level,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,85.34161998132586,5.321661998132586
249,AAA,2013J,1620151,M,South Region,HE Qualification,0,60,N,Fail,95.0,False,True,False,0.0,0.4,0.0,0.0,55.29530204643841,5.568202479338843
250,AAA,2013J,1626710,M,North Western Region,A Level or Equivalent,0,60,N,Distinction,65.0,False,True,False,0.0,1.0,0.0,0.0,95.19256073411168,4.143013791523559
251,AAA,2013J,1640609,M,West Midlands Region,A Level or Equivalent,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,102.39379467711404,4.174762614218814
252,AAA,2013J,1686521,F,North Western Region,Lower Than A Level,0,60,N,Withdrawn,55.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
253,AAA,2013J,1729319,F,Scotland,HE Qualification,0,60,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,116.27990471587135,3.993678429415139
254,AAA,2013J,1746134,M,East Anglian Region,A Level or Equivalent,0,60,N,Pass,65.0,False,True,False,0.0,1.0,0.0,0.0,107.35494123860576,2.9491585593670115
255,AAA,2013J,1758449,M,South Region,Lower Than A Level,0,75,N,Withdrawn,35.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
256,AAA,2013J,1763015,F,Scotland,A Level or Equivalent,0,60,N,Withdrawn,15.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
257,AAA,2013J,1765788,M,South East Region,HE Qualification,0,60,N,Pass,75.0,False,False,True,0.0,1.0,0.0,0.0,97.4782537502729,4.383404810155123
258,AAA,2013J,1801229,M,Ireland,HE Qualification,0,60,N,Pass,47.11549456832475,False,True,False,0.0,1.0,0.0,0.0,116.03508122166436,4.224560881841201
259,AAA,2013J,1801641,M,Scotland,A Level or Equivalent,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,61.99949469810097,4.417111634010588
260,AAA,2013J,1847830,M,South West Region,Lower Than A Level,0,60,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,124.54940398467367,3.823358443867584
261,AAA,2013J,1860318,M,South West Region,Lower Than A Level,0,300,Y,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,100.16451097952236,4.171726622260474
262,AAA,2013J,1889511,M,Yorkshire Region,A Level or Equivalent,0,60,N,Pass,55.0,False,True,False,0.0,1.0,0.0,0.0,121.56827696394426,3.095924303854268
263,AAA,2013J,1889577,F,South Region,A Level or Equivalent,0,60,Y,Pass,75.0,False,True,False,0.0,1.0,0.0,0.0,99.21646376012048,3.115123143854487
264,AAA,2013J,1894188,F,East Midlands Region,A Level or Equivalent,0,60,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,84.5277593440122,13.086678499918277
265,AAA,2013J,1938355,M,South Region,A Level or Equivalent,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,99.6438099303817,3.721009701439709
266,AAA,2013J,1942396,F,East Anglian Region,Lower Than A Level,0,120,Y,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,91.33056885342788,3.6326152482269505
267,AAA,2013J,1970390,M,West Midlands Region,Lower Than A Level,0,60,N,Withdrawn,5.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
268,AAA,2013J,1976139,M,Ireland,Lower Than A Level,0,120,N,Pass,55.0,False,True,False,0.0,0.8,0.0,0.0,113.48563101821924,2.836119586296057
269,AAA,2013J,2011876,F,East Anglian Region,A Level or Equivalent,0,60,Y,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,114.35241841672304,3.1085915426495134
270,AAA,2013J,2012966,M,North Western Region,Lower Than A Level,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,65.6151649102777,3.821452357166643
271,AAA,2013J,2051699,F,South West Region,Lower Than A Level,0,60,N,Pass,75.0,False,True,False,0.0,1.0,0.0,0.0,87.15796050514304,5.03048310863556
272,AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,0,60,N,Fail,65.0,True,False,False,0.0,1.0,0.0,0.0,106.38470911350804,3.808348538030219
273,AAA,2013J,2065691,M,London Region,A Level or Equivalent,0,330,Y,Withdrawn,35.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
274,AAA,2013J,2073016,F,London Region,Lower Than A Level,0,60,N,Withdrawn,35.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
275,AAA,2013J,2080474,F,South Region,A Level or Equivalent,0,60,N,Pass,95.0,False,True,False,0.0,1.0,0.0,0.0,102.14635746346272,3.986091727539096
276,AAA,2013J,2083877,F,West Midlands Region,A Level or Equivalent,0,120,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,64.84554526082637,3.46690964620839
277,AAA,2013J,2084066,F,South West Region,Lower Than A Level,0,60,N,Fail,55.0,False,True,False,0.0,0.8,0.0,0.0,74.84885723168371,4.369514326195901
278,AAA,2013J,2104505,M,West Midlands Region,Lower Than A Level,0,60,N,Pass,5.0,False,True,False,0.0,1.0,0.0,0.0,83.65929752753652,4.094199028318525
279,AAA,2013J,2122180,F,North Western Region,Lower Than A Level,0,60,N,Distinction,85.0,False,True,False,0.0,1.0,0.0,0.0,111.37648229412424,4.904272651650645
280,AAA,2013J,2139353,M,London Region,A Level or Equivalent,0,120,N,Withdrawn,55.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
281,AAA,2013J,2143752,F,South Region,Lower Than A Level,0,60,N,Pass,75.0,False,True,False,0.0,1.0,0.0,0.0,108.539297039673,5.920260474869327
282,AAA,2013J,2146792,M,North Western Region,HE Qualification,0,60,N,Pass,25.0,False,False,True,0.0,1.0,0.0,0.0,114.57999218765542,3.9439238531252254
283,AAA,2013J,2149225,M,Scotland,A Level or Equivalent,0,60,Y,Withdrawn,75.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
284,AAA,2013J,2153153,F,Yorkshire Region,A Level or Equivalent,0,60,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,101.74008412064212,5.082048177106479
285,AAA,2013J,2155014,F,West Midlands Region,Lower Than A Level,0,60,Y,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,98.46492993398174,5.481516405748188
286,AAA,2013J,2164705,F,North Western Region,A Level or Equivalent,0,120,N,Fail,45.0,True,False,False,0.0,0.2,0.0,0.0,15.24751215862327,3.3262252151141043
287,AAA,2013J,2171627,F,Yorkshire Region,A Level or Equivalent,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,101.36365160667742,4.585845391032206
288,AAA,2013J,2182846,F,London Region,A Level or Equivalent,0,60,N,Pass,75.0,False,True,False,0.0,1.0,0.0,0.0,101.18196422891396,3.835291628638984
289,AAA,2013J,2194100,F,East Anglian Region,A Level or Equivalent,0,60,N,Pass,55.0,False,True,False,0.0,1.0,0.0,0.0,115.59948567466829,3.570095252680712
290,AAA,2013J,2197016,F,North Western Region,HE Qualification,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,94.7308116051787,4.382394785242886
291,AAA,2013J,2208424,M,Scotland,A Level or Equivalent,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,78.61025315953768,3.199210055420913
292,AAA,2013J,2229865,F,West Midlands Region,A Level or Equivalent,0,60,N,Pass,15.0,False,True,False,0.0,1.0,0.0,0.0,105.83853995409022,3.729907736906833
293,AAA,2013J,2255601,F,South Region,A Level or Equivalent,0,120,N,Withdrawn,85.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
294,AAA,2013J,2268379,F,East Midlands Region,A Level or Equivalent,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,105.29086410915312,2.7273661401448765
295,AAA,2013J,2278464,M,South Region,Lower Than A Level,0,60,N,Pass,35.0,False,True,False,0.0,0.8,0.0,0.0,71.35387731481482,2.7954282407407405
296,AAA,2013J,2293923,M,South Region,A Level or Equivalent,0,150,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,72.3866443452381,2.3735119047619047
297,AAA,2013J,2312620,F,East Midlands Region,HE Qualification,0,60,N,Withdrawn,25.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
298,AAA,2013J,2318055,M,Wales,A Level or Equivalent,0,60,N,Withdrawn,95.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
299,AAA,2013J,2324976,F,Scotland,HE Qualification,0,60,N,Withdrawn,95.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
300,AAA,2013J,2329342,F,East Anglian Region,Lower Than A Level,0,120,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,92.3329532103117,2.7143530997304586
301,AAA,2013J,2339528,F,London Region,Lower Than A Level,0,60,N,Distinction,45.0,True,False,False,0.0,1.0,0.0,0.0,115.26675555555556,3.7110222222222222
302,AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,0,60,N,Fail,25.0,False,True,False,0.0,1.0,0.0,0.0,102.281808389256,4.739871964929451
303,AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,0,60,N,Fail,65.0,True,False,False,0.0,0.6,0.0,0.0,85.15180180180181,3.2313063063063066
304,AAA,2013J,2358056,F,North Region,HE Qualification,0,60,N,Fail,47.11549456832475,True,False,False,0.0,1.0,0.0,0.0,143.7980325062081,2.5606754792990736
305,AAA,2013J,2358969,F,East Anglian Region,A Level or Equivalent,0,180,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
306,AAA,2013J,2364471,F,Scotland,HE Qualification,0,60,Y,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,109.80578299579533,2.8628901314823816
307,AAA,2013J,2365101,M,South East Region,HE Qualification,0,300,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
308,AAA,2013J,2367155,F,East Anglian Region,A Level or Equivalent,0,120,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,115.52333794989232,4.601646263555624
309,AAA,2013J,2369266,F,London Region,Lower Than A Level,0,60,N,Pass,75.0,False,True,False,0.0,1.0,0.0,0.0,114.61759904391984,4.548508040515122
310,AAA,2013J,2376496,F,East Midlands Region,A Level or Equivalent,0,120,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,71.4244551206813,2.2167202945781352
